,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
10,-0.034227885220409184,-0.054625222030566724,0.05174992971973329,-0.38330254174295986,0.956049505423197,0.7453952314331901,-0.0342275959231477,-0.05431146136621684,0.0517495825630195,0.47919725014769243,0.4418126586549792,0.7720113477032939,0.013757271991147691,-0.06159638881645177,0.0514829061139156,0.20939514285054717,0.4674017335422748,0.49745696721679045,0.051854302447799816,-0.03296494082612909,0.050572439417042064,-0.00041615839722101424,0.2939574195426371,0.1872654266836078,0.0,0.0,0.0,0.0,0.0,0.0
11,-0.03764583646976411,-0.060078861219634676,0.056917432397793816,-0.421565703978713,1.0515174539526115,0.8198171756144641,-0.03764541298937406,-0.05973395638887039,0.05691692422132575,0.527046665743146,0.4859290900409881,0.8490944929218076,0.015130544368252574,-0.06774654776646276,0.05662361619111533,0.2303031413493305,0.5140737165371551,0.5471283871766607,0.057031417495019276,-0.03625675236951964,0.05562223456102493,-0.00045773618321896114,0.3233098383738191,0.20596540548830608,0.0,0.0,0.0,0.0,0.0,0.0
12,-0.041062448822962706,-0.06552989964774247,0.062082840274791565,-0.4598087177717407,1.1469472514873578,0.8942050810340898,-0.041061849176894066,-0.06515393773424695,0.06208212069950919,0.5748763047554837,0.5300272836310305,0.9261438949433858,0.016503074899399228,-0.07389398816309842,0.06176219087160007,0.25120218191067206,0.5607265646607749,0.5967787629890957,0.06220611046005194,-0.03954726494621085,0.060669931145234876,-0.0004993059699882432,0.35265004864795596,0.22465801973135108,0.0,0.0,0.0,0.0,0.0,0.0
13,-0.04447761558286501,-0.07097807922658202,0.06724597869265563,-0.49802941270853907,1.242335775261452,0.968555700395243,-0.04447678984958149,-0.07057116244212185,0.0672449878127154,0.6226844782137702,0.5741056814507356,1.0031564764280603,0.01787478213349902,-0.08003845950359573,0.06689844667900094,0.27209146670746887,0.6073586598136825,0.6464062439984737,0.06737814518863589,-0.04283637400476698,0.06571534876252158,-0.0005408680257700341,0.3819769997487326,0.24334267823172823,0.0,0.0,0.0,0.0,0.0,0.0
14,-0.047891232571927934,-0.07642313830359897,0.07240667565057562,-0.5362255623013318,1.3376799605789729,1.0428657614866845,-0.04789012220207087,-0.07598538519500583,0.07240534320674714,0.6704695155416401,0.6181627424161704,1.0801291589717064,0.01924558231124835,-0.08617971076981241,0.07203220193744483,0.2929702007531855,0.6539684043841674,0.6960089902701863,0.07254728291220433,-0.046123977265168814,0.0707583087592658,-0.0005824227859091991,0.41128965108166815,0.26201880295000785,0.0,0.0,0.0,0.0,0.0,0.0
15,-0.05130319811973948,-0.08186481169604826,0.07756476179443189,-0.574394884442593,1.432976800554872,1.1171319674825675,-0.051301735257202385,-0.08139635833557578,0.07756300635938736,0.7182297645454201,0.6621969423268687,1.1570588631962064,0.020615389370308792,-0.09231749044072379,0.07716327677293981,0.313837591967814,0.7005542212012336,0.7455851725930348,0.07771328226912864,-0.049409974708898664,0.07579863423679728,-0.0006239708503803429,0.4405869720829538,0.2806858289289488,0.0,0.0,0.0,0.0,0.0,0.0
16,-0.05471341306008306,-0.08730283071065607,0.0827200704161485,-0.6125350416365564,1.528223346074142,1.1913509971389578,-0.054711519866125526,-0.08680383188197517,0.08271779858339946,0.7659635914360194,0.7062067738866233,1.233942508870684,0.0219841149533827,-0.09845154650393127,0.08229149311641822,0.33469285120636705,0.7471145535463521,0.79513297252347,0.08287589932056827,-0.0526942685768023,0.08083615005442725,-0.0006655129832182291,0.46986794223754685,0.2993432042803497,0.0,0.0,0.0,0.0,0.0,0.0
17,-0.05812178072754024,-0.09273692316377509,0.0878724374525511,-0.6506436412382878,1.6234167057403615,1.2655195049939105,-0.0581193687080632,-0.09220755354354969,0.08786954302917867,0.8136693808475088,0.7501907467212121,1.3107770150330906,0.02335166841675595,-0.10458162646728722,0.08741667470643656,0.35553519228624003,0.7936478651617832,0.8446505824280042,0.08803488756675408,-0.05597676336653945,0.08587068283214667,-0.0007070501119399055,0.49913155109535073,0.3179903901695207,0.0,0.0,0.0,0.0,0.0,0.0
18,-0.06152820695354677,-0.09816681340215216,0.09302170148363771,-0.6887182357021484,1.7185540458116337,1.3396341215719483,-0.06152517628971269,-0.09760726873703797,0.09301806468703683,0.861345535852069,0.7941473873927911,1.38755930011187,0.024717956839285498,-0.11070747737064739,0.09253864709151514,0.37636383201373613,0.8401526402549478,0.8941362055234261,0.09318999796375128,-0.05925736582955204,0.09090206095297367,-0.0007485833269429666,0.5283767982853872,0.3366268607969529,0.0,0.0,0.0,0.0,0.0,0.0
19,-0.06493260006189715,-0.10359222232429946,0.09816770373025677,-0.7267563228395164,1.8136325901238106,1.4136914535928913,-0.0649288389442818,-0.1030027206032141,0.09816319038911833,0.9089904779712963,0.838075239410939,1.4642862820476659,0.026082885031829903,-0.11682884579774956,0.0976572376321146,0.3971779902097229,0.8866273834988382,0.9435880559148007,0.09834097894069677,-0.06253598496754782,0.09593011456494732,-0.0007901138808805786,0.5576026935279453,0.35525210337717333,0.0,0.0,0.0,0.0,0.0,0.0
